symbol,identifier,open,dayHigh,dayLow,lastPrice,previousClose,change,pChange,ffmc,yearHigh,yearLow,totalTradedVolume,totalTradedValue,lastUpdateTime,nearWKH,nearWKL,perChange365d,date365dAgo,chart365dPath,date30dAgo,perChange30d,chart30dPath,chartTodayPath,series,meta,priority,timestamp
UBL,UBLEQN,1812.0,1812.0,1777.65,1780.0,1801.75,-21.75,-1.21,131779526261.6,1908.0,1353.5,507062,906829680.8000001,04-Apr-2024 14:07:17,6.7085953878406706,-31.510897672700406,25.73,03-Apr-2023,https://nsearchives.nseindia.com/365d/UBL-EQ.svg,04-Mar-2024,5.17,https://nsearchives.nseindia.com/30d/UBL-EQ.svg,https://nsearchives.nseindia.com/today/UBLEQN.svg,,,0,04-Apr-2024 14:06:48
ANANTRAJ,ANANTRAJEQN,330.95,333.9,323.0,324.85,328.85,-4.0,-1.22,43261317376.23,364.8,125.1,446717,146389160.9,04-Apr-2024 14:07:18,10.951206140350875,-159.67226219024784,161.72,03-Apr-2023,https://nsearchives.nseindia.com/365d/ANANTRAJ-EQ.svg,04-Mar-2024,-8.18,https://nsearchives.nseindia.com/30d/ANANTRAJ-EQ.svg,https://nsearchives.nseindia.com/today/ANANTRAJEQN.svg,,,0,04-Apr-2024 14:06:48
SBIN,SBINEQN,775.0,775.3,758.1,761.65,771.05,-9.4,-1.22,2926157137860.25,793.4,519.05,11781182,9004710838.060001,04-Apr-2024 14:07:18,4.001764557600202,-46.73923514112322,46.38,03-Apr-2023,https://nsearchives.nseindia.com/365d/SBIN-EQ.svg,04-Mar-2024,-0.13,https://nsearchives.nseindia.com/30d/SBIN-EQ.svg,https://nsearchives.nseindia.com/today/SBINEQN.svg,,,0,04-Apr-2024 14:06:48
MMTC,MMTCEQN,78.65,80.6,74.15,75.9,76.85,-0.95,-1.24,11377500000.0,101.9,26.3,5282417,406640460.66,04-Apr-2024 14:07:16,25.51521099116781,-188.59315589353616,165.46,03-Apr-2023,https://nsearchives.nseindia.com/365d/MMTC-EQ.svg,04-Mar-2024,-0.84,https://nsearchives.nseindia.com/30d/MMTC-EQ.svg,https://nsearchives.nseindia.com/today/MMTCEQN.svg,,,0,04-Apr-2024 14:06:48
SOBHA,SOBHAEQN,1569.05,1586.75,1543.0,1549.65,1569.05,-19.4,-1.24,56026393825.63,1675.0,426.2,75182,117371882.94000001,04-Apr-2024 14:07:16,7.483582089552233,-263.5969028625059,262.41,03-Apr-2023,https://nsearchives.nseindia.com/365d/SOBHA-EQ.svg,04-Mar-2024,-2.38,https://nsearchives.nseindia.com/30d/SOBHA-EQ.svg,https://nsearchives.nseindia.com/today/SOBHAEQN.svg,,,0,04-Apr-2024 14:06:48
SAREGAMA,SAREGAMAEQN,392.9,394.05,382.3,385.1,389.95,-4.85,-1.24,28957864493.61,489.45,303.25,152352,58912994.88,04-Apr-2024 14:07:14,21.319848809888644,-26.990931574608414,19.36,03-Apr-2023,https://nsearchives.nseindia.com/365d/SAREGAMA-EQ.svg,04-Mar-2024,-3.51,https://nsearchives.nseindia.com/30d/SAREGAMA-EQ.svg,https://nsearchives.nseindia.com/today/SAREGAMAEQN.svg,,,0,04-Apr-2024 14:06:48
SUDARSCHEM,SUDARSCHEMEQN,683.55,686.75,670.5,675.0,683.55,-8.55,-1.25,29881804008.0,686.75,388.35,142950,96861490.5,04-Apr-2024 14:07:13,1.7109574080815435,-73.81228273464657,74.98,03-Apr-2023,https://nsearchives.nseindia.com/365d/SUDARSCHEM-EQ.svg,04-Mar-2024,16.32,https://nsearchives.nseindia.com/30d/SUDARSCHEM-EQ.svg,https://nsearchives.nseindia.com/today/SUDARSCHEMEQN.svg,,,0,04-Apr-2024 14:06:48
JKTYRE,JKTYREEQN,434.0,434.0,422.35,424.95,430.35,-5.4,-1.25,50935489608.7,553.95,154.4,334527,142973494.53,04-Apr-2024 14:07:15,23.287300297860824,-175.2266839378238,179,03-Apr-2023,https://nsearchives.nseindia.com/365d/JKTYRE-EQ.svg,04-Mar-2024,-17.71,https://nsearchives.nseindia.com/30d/JKTYRE-EQ.svg,https://nsearchives.nseindia.com/today/JKTYREEQN.svg,,,0,04-Apr-2024 14:06:48
STYLAMIND,STYLAMINDEQN,1657.95,1657.95,1629.0,1630.0,1651.05,-21.05,-1.27,11332642332.14,1970.7,1025.6,14955,24535173.0,04-Apr-2024 14:07:14,17.28827320241539,-58.931357254290184,60.1,03-Apr-2023,https://nsearchives.nseindia.com/365d/STYLAMIND-EQ.svg,04-Mar-2024,4.91,https://nsearchives.nseindia.com/30d/STYLAMIND-EQ.svg,https://nsearchives.nseindia.com/today/STYLAMINDEQN.svg,,,0,04-Apr-2024 14:06:48
GLAXO,GLAXOEQN,1974.1,1989.0,1932.3,1939.95,1965.15,-25.2,-1.28,78871383685.58,2524.0,1227.0,92210,179477544.0,04-Apr-2024 14:07:16,23.139857369255147,-58.10513447432763,51.8,03-Apr-2023,https://nsearchives.nseindia.com/365d/GLAXO-EQ.svg,04-Mar-2024,-8.61,https://nsearchives.nseindia.com/30d/GLAXO-EQ.svg,https://nsearchives.nseindia.com/today/GLAXOEQN.svg,,,0,04-Apr-2024 14:06:48
MRPL,MRPLEQN,239.0,239.8,232.5,234.65,237.7,-3.05,-1.28,41098441320.65,289.25,52.85,1722156,405429965.52,04-Apr-2024 14:07:12,18.87640449438202,-343.99243140964995,342.64,03-Apr-2023,https://nsearchives.nseindia.com/365d/MRPL-EQ.svg,04-Mar-2024,3.73,https://nsearchives.nseindia.com/30d/MRPL-EQ.svg,https://nsearchives.nseindia.com/today/MRPLEQN.svg,,,0,04-Apr-2024 14:06:48
NFL,NFLEQN,105.85,105.9,102.5,103.65,105.0,-1.35,-1.29,12730509480.0,130.5,65.05,4431705,461739343.95,04-Apr-2024 14:07:15,20.574712643678158,-59.338970023059204,41.32,03-Apr-2023,https://nsearchives.nseindia.com/365d/NFL-EQ.svg,04-Mar-2024,0.38,https://nsearchives.nseindia.com/30d/NFL-EQ.svg,https://nsearchives.nseindia.com/today/NFLEQN.svg,,,0,04-Apr-2024 14:06:48
HEMIPROP,HEMIPROPEQN,215.0,217.6,208.95,211.0,213.75,-2.75,-1.29,18633015000.0,264.95,87.15,556234,118166350.96,04-Apr-2024 14:07:11,20.362332515568973,-142.1113023522662,144.71,03-Apr-2023,https://nsearchives.nseindia.com/365d/HEMIPROP-EQ.svg,04-Mar-2024,-2.26,https://nsearchives.nseindia.com/30d/HEMIPROP-EQ.svg,https://nsearchives.nseindia.com/today/HEMIPROPEQN.svg,,,0,04-Apr-2024 14:06:48
VRLLOG,VRLLOGEQN,568.0,578.0,558.45,559.95,567.25,-7.3,-1.29,19575449181.0,799.0,517.0,527945,297702906.05,04-Apr-2024 14:07:15,29.91864831038798,-8.307543520309487,-9.3,03-Apr-2023,https://nsearchives.nseindia.com/365d/VRLLOG-EQ.svg,04-Mar-2024,1.3,https://nsearchives.nseindia.com/30d/VRLLOG-EQ.svg,https://nsearchives.nseindia.com/today/VRLLOGEQN.svg,,,0,04-Apr-2024 14:06:48
NIITMTS,NIITMTSEQN,522.0,532.95,511.05,514.2,520.95,-6.75,-1.3,42482814430.26,576.9,342.3,93113,48471834.410000004,04-Apr-2024 14:07:16,10.868434737389483,-50.21910604732692,-,-,-,04-Mar-2024,-8.3,https://nsearchives.nseindia.com/30d/NIITMTS-EQ.svg,https://nsearchives.nseindia.com/today/NIITMTSEQN.svg,,,0,04-Apr-2024 14:06:48
CHAMBLFERT,CHAMBLFERTEQN,376.0,378.0,368.0,369.25,374.1,-4.85,-1.3,56179465085.34,402.9,250.05,960786,356787881.1,04-Apr-2024 14:07:16,8.351948374286419,-47.67046590681863,37.59,03-Apr-2023,https://nsearchives.nseindia.com/365d/CHAMBLFERT-EQ.svg,04-Mar-2024,5.5,https://nsearchives.nseindia.com/30d/CHAMBLFERT-EQ.svg,https://nsearchives.nseindia.com/today/CHAMBLFERTEQN.svg,,,0,04-Apr-2024 14:06:48
GRASIM,GRASIMEQN,2309.5,2323.75,2249.5,2275.5,2305.45,-29.95,-1.3,840640347975.96,2323.75,1614.25,653470,1487735544.9,04-Apr-2024 14:07:18,2.0763851533082303,-40.96329564813381,41.62,03-Apr-2023,https://nsearchives.nseindia.com/365d/GRASIM-EQ.svg,04-Mar-2024,3.19,https://nsearchives.nseindia.com/30d/GRASIM-EQ.svg,https://nsearchives.nseindia.com/today/GRASIMEQN.svg,,,0,04-Apr-2024 14:06:48
BANCOINDIA,BANCOINDIAEQN,635.1,640.0,624.0,626.0,634.25,-8.25,-1.3,13871149445.48,733.95,220.55,46204,29082645.76,04-Apr-2024 14:07:15,14.708086381906128,-183.83586488324642,182.14,03-Apr-2023,https://nsearchives.nseindia.com/365d/BANCOINDIA-EQ.svg,04-Mar-2024,-4.49,https://nsearchives.nseindia.com/30d/BANCOINDIA-EQ.svg,https://nsearchives.nseindia.com/today/BANCOINDIAEQN.svg,,,0,04-Apr-2024 14:06:48
HEIDELBERG,HEIDELBERGEQN,208.4,208.7,204.05,204.8,207.5,-2.7,-1.3,14359113482.22,247.0,161.0,96478,19840700.7,04-Apr-2024 14:07:17,17.085020242914975,-27.204968944099384,28.52,03-Apr-2023,https://nsearchives.nseindia.com/365d/HEIDELBERG-EQ.svg,04-Mar-2024,0.97,https://nsearchives.nseindia.com/30d/HEIDELBERG-EQ.svg,https://nsearchives.nseindia.com/today/HEIDELBERGEQN.svg,,,0,04-Apr-2024 14:06:48
SAGCEM,SAGCEMEQN,228.4,228.4,219.0,222.0,224.95,-2.95,-1.31,6093585887.76,305.0,184.1,183449,40722009.019999996,04-Apr-2024 14:07:11,27.21311475409836,-20.58663769690386,18.58,03-Apr-2023,https://nsearchives.nseindia.com/365d/SAGCEM-EQ.svg,04-Mar-2024,-10.72,https://nsearchives.nseindia.com/30d/SAGCEM-EQ.svg,https://nsearchives.nseindia.com/today/SAGCEMEQN.svg,,,0,04-Apr-2024 14:06:48
TIINDIA,TIINDIAEQN,3708.4,3713.8,3645.0,3648.95,3698.2,-49.25,-1.33,388249167020.0,4125.0,2485.0,176322,647725919.88,04-Apr-2024 14:07:13,11.540606060606065,-46.839034205231385,44.36,03-Apr-2023,https://nsearchives.nseindia.com/365d/TIINDIA-EQ.svg,04-Mar-2024,1.23,https://nsearchives.nseindia.com/30d/TIINDIA-EQ.svg,https://nsearchives.nseindia.com/today/TIINDIAEQN.svg,,,0,04-Apr-2024 14:06:48
IGL,IGLEQN,441.55,445.0,434.5,435.4,441.35,-5.95,-1.35,152442674220.0,515.7,375.7,1389960,610553829.6,04-Apr-2024 14:07:13,15.571068450649616,-15.890338035666753,4.95,03-Apr-2023,https://nsearchives.nseindia.com/365d/IGL-EQ.svg,04-Mar-2024,-1.18,https://nsearchives.nseindia.com/30d/IGL-EQ.svg,https://nsearchives.nseindia.com/today/IGLEQN.svg,,,0,04-Apr-2024 14:06:48
MCDOWELL-N,MCDOWELL-NEQN,1133.0,1140.0,1111.15,1115.0,1130.3,-15.3,-1.35,324034805011.5,1182.15,741.5,410267,461168826.69,04-Apr-2024 14:07:17,5.6803282155394905,-50.370869858395146,50.58,03-Apr-2023,https://nsearchives.nseindia.com/365d/MCDOWELL-N-EQ.svg,04-Mar-2024,-3.05,https://nsearchives.nseindia.com/30d/MCDOWELL-N-EQ.svg,https://nsearchives.nseindia.com/today/MCDOWELL-NEQN.svg,,,0,04-Apr-2024 14:06:48
AMBUJACEM,AMBUJACEMEQN,640.0,640.8,623.6,626.35,634.95,-8.6,-1.35,373410513539.6,640.8,371.25,1465409,923515405.8900001,04-Apr-2024 14:07:18,2.254993757802736,-68.71380471380472,69.41,03-Apr-2023,https://nsearchives.nseindia.com/365d/AMBUJACEM-EQ.svg,04-Mar-2024,2.88,https://nsearchives.nseindia.com/30d/AMBUJACEM-EQ.svg,https://nsearchives.nseindia.com/today/AMBUJACEMEQN.svg,,,0,04-Apr-2024 14:06:48
HAL,HALEQN,3609.95,3614.95,3512.2,3539.85,3589.3,-49.45,-1.38,662889780000.0,3614.95,1335.0,1259386,4475492622.06,04-Apr-2024 14:07:18,2.07748378262493,-165.1573033707865,32.33,03-Apr-2023,https://nsearchives.nseindia.com/365d/HAL-EQ.svg,04-Mar-2024,11.64,https://nsearchives.nseindia.com/30d/HAL-EQ.svg,https://nsearchives.nseindia.com/today/HALEQN.svg,,,0,04-Apr-2024 14:06:48
RITES,RITESEQN,719.5,724.1,687.0,697.0,706.8,-9.8,-1.39,46927594304.68,825.95,342.3,1746861,1229894955.6599998,04-Apr-2024 14:07:14,15.612325201283374,-103.62255331580485,97.73,03-Apr-2023,https://nsearchives.nseindia.com/365d/RITES-EQ.svg,04-Mar-2024,-7.46,https://nsearchives.nseindia.com/30d/RITES-EQ.svg,https://nsearchives.nseindia.com/today/RITESEQN.svg,,,0,04-Apr-2024 14:06:48
SHREECEM,SHREECEMEQN,26469.0,26469.0,25924.9,25985.0,26354.3,-369.3,-1.4,347205597255.59,30737.75,22605.6,65258,1707334612.72,04-Apr-2024 14:07:18,15.462257322022595,-14.949393070743538,0.36,03-Apr-2023,https://nsearchives.nseindia.com/365d/SHREECEM-EQ.svg,04-Mar-2024,2.43,https://nsearchives.nseindia.com/30d/SHREECEM-EQ.svg,https://nsearchives.nseindia.com/today/SHREECEMEQN.svg,,,0,04-Apr-2024 14:06:48
KAJARIACER,KAJARIACEREQN,1275.0,1281.0,1238.55,1254.7,1272.55,-17.85,-1.4,103931966580.0,1523.8,1047.0,302568,378845392.79999995,04-Apr-2024 14:07:12,17.659797873736707,-19.83763132760268,20.09,03-Apr-2023,https://nsearchives.nseindia.com/365d/KAJARIACER-EQ.svg,04-Mar-2024,-0.96,https://nsearchives.nseindia.com/30d/KAJARIACER-EQ.svg,https://nsearchives.nseindia.com/today/KAJARIACEREQN.svg,,,0,04-Apr-2024 14:06:48
POLYMED,POLYMEDEQN,1575.6,1580.0,1550.95,1553.4,1575.6,-22.2,-1.41,70074794475.81,1729.0,921.1,11187,17445902.76,04-Apr-2024 14:07:17,10.156159629843836,-68.64618391054175,67.78,03-Apr-2023,https://nsearchives.nseindia.com/365d/POLYMED-EQ.svg,04-Mar-2024,-1.58,https://nsearchives.nseindia.com/30d/POLYMED-EQ.svg,https://nsearchives.nseindia.com/today/POLYMEDEQN.svg,,,0,04-Apr-2024 14:06:48
RAILTEL,RAILTELEQN,394.05,400.35,379.55,385.75,391.3,-5.55,-1.42,33426537435.07,491.45,102.65,2129461,829318586.4499999,04-Apr-2024 14:07:13,21.507783090853593,-275.79152459814907,273.2,03-Apr-2023,https://nsearchives.nseindia.com/365d/RAILTEL-EQ.svg,04-Mar-2024,-11.2,https://nsearchives.nseindia.com/30d/RAILTEL-EQ.svg,https://nsearchives.nseindia.com/today/RAILTELEQN.svg,,,0,04-Apr-2024 14:06:48
RADICO,RADICOEQN,1688.0,1699.95,1656.85,1658.7,1682.65,-23.95,-1.42,128853569498.33,1885.1,1068.55,55179,92659887.54,04-Apr-2024 14:07:15,12.009972945732315,-55.22904871086988,42.84,03-Apr-2023,https://nsearchives.nseindia.com/365d/RADICO-EQ.svg,04-Mar-2024,7.19,https://nsearchives.nseindia.com/30d/RADICO-EQ.svg,https://nsearchives.nseindia.com/today/RADICOEQN.svg,,,0,04-Apr-2024 14:06:48
JTEKTINDIA,JTEKTINDIAEQN,182.5,184.8,177.05,179.6,182.2,-2.6,-1.43,10512590868.43,188.0,100.0,312494,56314543.74,04-Apr-2024 14:07:13,4.468085106382982,-79.6,70.12,03-Apr-2023,https://nsearchives.nseindia.com/365d/JTEKTINDIA-EQ.svg,04-Mar-2024,13.56,https://nsearchives.nseindia.com/30d/JTEKTINDIA-EQ.svg,https://nsearchives.nseindia.com/today/JTEKTINDIAEQN.svg,,,0,04-Apr-2024 14:06:48
CARERATING,CARERATINGEQN,1179.45,1183.2,1152.25,1156.8,1173.55,-16.75,-1.43,31351614488.1,1263.95,626.95,22561,26216107.61,04-Apr-2024 14:07:16,8.477392301910683,-84.51232155674295,80.85,03-Apr-2023,https://nsearchives.nseindia.com/365d/CARERATING-EQ.svg,04-Mar-2024,-0.07,https://nsearchives.nseindia.com/30d/CARERATING-EQ.svg,https://nsearchives.nseindia.com/today/CARERATINGEQN.svg,,,0,04-Apr-2024 14:06:48
TRIDENT,TRIDENTEQN,41.7,41.75,40.2,40.55,41.15,-0.6,-1.46,49654992048.48,52.9,27.9,13890284,566445781.52,04-Apr-2024 14:07:15,23.345935727788284,-45.34050179211469,46.18,03-Apr-2023,https://nsearchives.nseindia.com/365d/TRIDENT-EQ.svg,04-Mar-2024,-1.56,https://nsearchives.nseindia.com/30d/TRIDENT-EQ.svg,https://nsearchives.nseindia.com/today/TRIDENTEQN.svg,,,0,04-Apr-2024 14:06:48
VMART,VMARTEQN,2215.0,2220.0,2160.9,2165.0,2197.5,-32.5,-1.48,23977180150.0,2444.95,1595.0,27874,61100922.96,04-Apr-2024 14:07:13,11.450131904537919,-35.73667711598746,0.51,03-Apr-2023,https://nsearchives.nseindia.com/365d/VMART-EQ.svg,04-Mar-2024,13.93,https://nsearchives.nseindia.com/30d/VMART-EQ.svg,https://nsearchives.nseindia.com/today/VMARTEQN.svg,,,0,04-Apr-2024 14:06:48
COCHINSHIP,COCHINSHIPEQN,1076.0,1081.0,1034.15,1058.7,1074.65,-15.95,-1.48,75243996968.58,1085.0,234.48,3753219,3949249628.37,04-Apr-2024 14:07:15,2.423963133640549,-351.5097236438076,123.51,03-Apr-2023,https://nsearchives.nseindia.com/365d/COCHINSHIP-EQ.svg,04-Mar-2024,21.94,https://nsearchives.nseindia.com/30d/COCHINSHIP-EQ.svg,https://nsearchives.nseindia.com/today/COCHINSHIPEQN.svg,,,0,04-Apr-2024 14:06:48
DATAPATTNS,DATAPATTNSEQN,2762.85,2781.95,2625.0,2698.25,2739.0,-40.75,-1.49,64927575999.66,3080.0,1414.0,352403,948616015.55,04-Apr-2024 14:07:18,12.394480519480519,-90.82390381895333,92.29,03-Apr-2023,https://nsearchives.nseindia.com/365d/DATAPATTNS-EQ.svg,04-Mar-2024,-5.36,https://nsearchives.nseindia.com/30d/DATAPATTNS-EQ.svg,https://nsearchives.nseindia.com/today/DATAPATTNSEQN.svg,,,0,04-Apr-2024 14:06:48
UCOBANK,UCOBANKEQN,57.4,57.6,55.3,56.1,56.95,-0.85,-1.49,33536462683.68,70.65,24.8,13386716,757152656.96,04-Apr-2024 14:07:15,20.594479830148625,-126.20967741935483,119.04,03-Apr-2023,https://nsearchives.nseindia.com/365d/UCOBANK-EQ.svg,04-Mar-2024,1.52,https://nsearchives.nseindia.com/30d/UCOBANK-EQ.svg,https://nsearchives.nseindia.com/today/UCOBANKEQN.svg,,,0,04-Apr-2024 14:06:48
MANKIND,MANKINDEQN,2374.5,2374.5,2295.0,2328.4,2363.75,-35.35,-1.5,168078897655.2,2410.0,1242.0,246350,572059189.0,04-Apr-2024 14:07:16,3.385892116182569,-87.4718196457327,-,-,-,04-Mar-2024,9.47,https://nsearchives.nseindia.com/30d/MANKIND-EQ.svg,https://nsearchives.nseindia.com/today/MANKINDEQN.svg,,,0,04-Apr-2024 14:06:48
NETWEB,NETWEBEQN,1707.3,1707.3,1633.0,1637.2,1662.1,-24.9,-1.5,22235658535.58,1892.6,738.6,35010,57980761.199999996,04-Apr-2024 14:07:16,13.494663425974842,-121.66260492824262,-,-,-,04-Mar-2024,-8.41,https://nsearchives.nseindia.com/30d/NETWEB-EQ.svg,https://nsearchives.nseindia.com/today/NETWEBEQN.svg,,,0,04-Apr-2024 14:06:48
INDIAGLYCO,INDIAGLYCOEQN,874.85,884.45,855.0,857.7,870.85,-13.15,-1.51,10091157849.0,976.0,512.35,59756,51948281.04,04-Apr-2024 14:07:17,12.12090163934426,-67.40509417390456,43.11,03-Apr-2023,https://nsearchives.nseindia.com/365d/INDIAGLYCO-EQ.svg,04-Mar-2024,2.5,https://nsearchives.nseindia.com/30d/INDIAGLYCO-EQ.svg,https://nsearchives.nseindia.com/today/INDIAGLYCOEQN.svg,,,0,04-Apr-2024 14:06:48
ICICIPRULI,ICICIPRULIEQN,620.05,621.0,610.5,611.35,620.75,-9.4,-1.51,238125217633.97,627.0,420.0,1524704,938302841.6,04-Apr-2024 14:07:17,2.4960127591706502,-45.55952380952382,41.74,03-Apr-2023,https://nsearchives.nseindia.com/365d/ICICIPRULI-EQ.svg,04-Mar-2024,13.49,https://nsearchives.nseindia.com/30d/ICICIPRULI-EQ.svg,https://nsearchives.nseindia.com/today/ICICIPRULIEQN.svg,,,0,04-Apr-2024 14:06:48
IFBIND,IFBINDEQN,1550.0,1550.8,1505.0,1522.3,1546.0,-23.7,-1.53,15447790975.0,1603.75,741.0,33920,51911846.400000006,04-Apr-2024 14:07:16,5.078721745908031,-105.43859649122807,108.78,03-Apr-2023,https://nsearchives.nseindia.com/365d/IFBIND-EQ.svg,04-Mar-2024,11.1,https://nsearchives.nseindia.com/30d/IFBIND-EQ.svg,https://nsearchives.nseindia.com/today/IFBINDEQN.svg,,,0,04-Apr-2024 14:06:48
HINDOILEXP,HINDOILEXPEQN,191.8,196.35,185.7,187.4,190.35,-2.95,-1.55,18608846973.75,257.95,130.25,890059,169921163.69,04-Apr-2024 14:07:16,27.35026167861988,-43.87715930902112,48.07,03-Apr-2023,https://nsearchives.nseindia.com/365d/HINDOILEXP-EQ.svg,04-Mar-2024,-1.73,https://nsearchives.nseindia.com/30d/HINDOILEXP-EQ.svg,https://nsearchives.nseindia.com/today/HINDOILEXPEQN.svg,,,0,04-Apr-2024 14:06:48
IRCTC,IRCTCEQN,1020.0,1022.5,994.05,998.8,1014.65,-15.85,-1.56,303832800000.0,1049.0,564.55,2232742,2243704763.22,04-Apr-2024 14:07:17,4.785510009532893,-76.91967053405368,77.92,03-Apr-2023,https://nsearchives.nseindia.com/365d/IRCTC-EQ.svg,04-Mar-2024,8.17,https://nsearchives.nseindia.com/30d/IRCTC-EQ.svg,https://nsearchives.nseindia.com/today/IRCTCEQN.svg,,,0,04-Apr-2024 14:06:48
PIIND,PIINDEQN,3901.8,3909.95,3832.8,3835.65,3896.6,-60.95,-1.56,308487235584.46,4011.15,2968.85,153725,593229386.75,04-Apr-2024 14:07:17,4.375303840544482,-29.196490223487213,30.92,03-Apr-2023,https://nsearchives.nseindia.com/365d/PIIND-EQ.svg,04-Mar-2024,7.72,https://nsearchives.nseindia.com/30d/PIIND-EQ.svg,https://nsearchives.nseindia.com/today/PIINDEQN.svg,,,0,04-Apr-2024 14:06:48
IOB,IOBEQN,67.35,67.7,64.9,65.75,66.8,-1.05,-1.57,49788953882.3,83.75,22.5,15844503,1049064543.6299999,04-Apr-2024 14:07:18,21.492537313432837,-192.22222222222223,187.93,03-Apr-2023,https://nsearchives.nseindia.com/365d/IOB-EQ.svg,04-Mar-2024,5.78,https://nsearchives.nseindia.com/30d/IOB-EQ.svg,https://nsearchives.nseindia.com/today/IOBEQN.svg,,,0,04-Apr-2024 14:06:48
TRIVENI,TRIVENIEQN,336.9,338.95,330.75,331.4,336.7,-5.3,-1.57,28359982938.14,416.5,261.1,275784,92169770.64,04-Apr-2024 14:07:16,20.432172869147664,-26.92454998085023,21.46,03-Apr-2023,https://nsearchives.nseindia.com/365d/TRIVENI-EQ.svg,04-Mar-2024,-4.85,https://nsearchives.nseindia.com/30d/TRIVENI-EQ.svg,https://nsearchives.nseindia.com/today/TRIVENIEQN.svg,,,0,04-Apr-2024 14:06:48
YESBANK,YESBANKEQN,25.65,25.75,24.7,25.0,25.4,-0.4,-1.57,438710202116.5,32.85,15.15,198780537,4997342700.18,04-Apr-2024 14:07:16,23.896499238964996,-65.01650165016501,65.47,03-Apr-2023,https://nsearchives.nseindia.com/365d/YESBANK-EQ.svg,04-Mar-2024,2.42,https://nsearchives.nseindia.com/30d/YESBANK-EQ.svg,https://nsearchives.nseindia.com/today/YESBANKEQN.svg,,,0,04-Apr-2024 14:06:48
GANESHHOUC,GANESHHOUCEQN,827.7,836.0,792.1,799.25,812.15,-12.9,-1.59,17994725554.28,917.4,277.55,49987,40477473.12,04-Apr-2024 14:07:14,12.878787878787877,-187.96613222842734,192.3,03-Apr-2023,https://nsearchives.nseindia.com/365d/GANESHHOUC-EQ.svg,04-Mar-2024,-0.01,https://nsearchives.nseindia.com/30d/GANESHHOUC-EQ.svg,https://nsearchives.nseindia.com/today/GANESHHOUCEQN.svg,,,0,04-Apr-2024 14:06:48
DODLA,DODLAEQN,858.4,862.8,843.05,844.65,858.45,-13.8,-1.61,18632321450.08,1084.1,465.4,13343,11379577.55,04-Apr-2024 14:07:17,22.08744580758232,-81.48904168457241,75.64,03-Apr-2023,https://nsearchives.nseindia.com/365d/DODLA-EQ.svg,04-Mar-2024,-10.35,https://nsearchives.nseindia.com/30d/DODLA-EQ.svg,https://nsearchives.nseindia.com/today/DODLAEQN.svg,,,0,04-Apr-2024 14:06:48
SUMICHEM,SUMICHEMEQN,373.35,375.45,364.7,365.45,371.45,-6.0,-1.62,45596962983.6,454.9,336.1,201187,74308418.45,04-Apr-2024 14:07:17,19.663662343372167,-8.732520083308527,-12.66,03-Apr-2023,https://nsearchives.nseindia.com/365d/SUMICHEM-EQ.svg,04-Mar-2024,0.03,https://nsearchives.nseindia.com/30d/SUMICHEM-EQ.svg,https://nsearchives.nseindia.com/today/SUMICHEMEQN.svg,,,0,04-Apr-2024 14:06:48
SULA,SULAEQN,565.1,569.5,552.15,552.95,562.05,-9.1,-1.62,27529597586.66,699.0,350.65,287535,160444530.0,04-Apr-2024 14:07:16,20.89413447782546,-57.69285612434054,50.42,03-Apr-2023,https://nsearchives.nseindia.com/365d/SULA-EQ.svg,04-Mar-2024,-0.47,https://nsearchives.nseindia.com/30d/SULA-EQ.svg,https://nsearchives.nseindia.com/today/SULAEQN.svg,,,0,04-Apr-2024 14:06:48
JYOTHYLAB,JYOTHYLABEQN,446.85,448.55,435.05,436.05,443.25,-7.2,-1.62,59217718370.34,554.0,189.05,328182,144262243.56,04-Apr-2024 14:07:16,21.29061371841155,-130.65326633165827,135.15,03-Apr-2023,https://nsearchives.nseindia.com/365d/JYOTHYLAB-EQ.svg,04-Mar-2024,2.12,https://nsearchives.nseindia.com/30d/JYOTHYLAB-EQ.svg,https://nsearchives.nseindia.com/today/JYOTHYLABEQN.svg,,,0,04-Apr-2024 14:06:48
CHOLAHLDNG,CHOLAHLDNGEQN,1179.0,1185.0,1148.0,1149.6,1168.7,-19.1,-1.63,112344626630.13,1296.0,551.2,63304,73791573.68,04-Apr-2024 14:07:15,11.296296296296303,-108.56313497822929,112.2,03-Apr-2023,https://nsearchives.nseindia.com/365d/CHOLAHLDNG-EQ.svg,04-Mar-2024,9.27,https://nsearchives.nseindia.com/30d/CHOLAHLDNG-EQ.svg,https://nsearchives.nseindia.com/today/CHOLAHLDNGEQN.svg,,,0,04-Apr-2024 14:06:48
GRWRHITECH,GRWRHITECHEQN,1828.0,1828.0,1758.0,1759.65,1788.95,-29.3,-1.64,15562985789.9,2200.0,527.2,12712,22635495.68,04-Apr-2024 14:07:18,20.015909090909087,-233.77276176024276,236.65,03-Apr-2023,https://nsearchives.nseindia.com/365d/GRWRHITECH-EQ.svg,04-Mar-2024,-3.99,https://nsearchives.nseindia.com/30d/GRWRHITECH-EQ.svg,https://nsearchives.nseindia.com/today/GRWRHITECHEQN.svg,,,0,04-Apr-2024 14:06:48
